selected,technical_score,candidate_score,experience_total,academic_reliability,max_tech_skill,max_soft_skill,tech_candidate_multiplier,no_experience_flag,high_risk_flag
1,3.0,5.166666666666667,13,17.67,3,8,15.5,0,1
1,6.0,4.666666666666667,7,11.719999999999999,9,8,28.0,0,0
0,4.5,4.833333333333333,7,6.48,9,6,21.75,0,1
1,3.75,4.0,15,9.25,6,5,15.0,0,1
0,5.75,4.666666666666667,8,15.16,8,10,26.833333333333336,0,1
0,8.5,5.333333333333333,11,13.67,10,9,45.33333333333333,0,0
1,5.75,5.833333333333333,6,11.9,8,7,33.541666666666664,0,0
1,7.5,3.1666666666666665,8,10.85,10,5,23.75,0,0
1,5.0,4.833333333333333,15,6.780000000000001,10,10,24.166666666666664,0,1
1,5.5,3.8333333333333335,9,9.690000000000001,10,7,21.083333333333336,0,1
0,5.0,5.666666666666667,9,12.14,10,9,28.333333333333336,0,1
1,6.75,3.8333333333333335,7,12.14,10,8,25.875,0,0
0,7.5,5.166666666666667,5,12.149999999999999,10,8,38.75,0,1
1,8.0,2.5,13,7.92,9,8,20.0,0,0
1,5.5,5.5,11,16.2,10,10,30.25,0,0
0,3.75,5.0,8,4.35,9,7,18.75,0,1
1,7.75,3.6666666666666665,11,9.51,10,9,28.416666666666664,0,0
1,5.25,5.833333333333333,4,10.73,8,10,30.625,0,1
1,5.5,3.0,16,14.0,9,5,16.5,0,1
1,5.5,4.5,9,16.05,10,7,24.75,0,0
1,7.75,3.8333333333333335,12,8.72,9,4,29.708333333333336,0,1
1,4.25,3.0,7,12.1,7,3,12.75,0,0
1,6.25,5.0,14,15.14,8,9,31.25,0,1
1,8.25,5.333333333333333,6,19.64,10,10,44.0,0,0
0,5.0,5.333333333333333,9,9.16,8,6,26.666666666666664,0,0
1,3.75,4.166666666666667,10,12.5,10,5,15.625000000000002,0,0
1,4.5,5.666666666666667,16,5.92,10,10,25.5,0,0
1,3.5,5.833333333333333,12,6.24,7,10,20.416666666666664,0,1
1,5.25,5.333333333333333,18,16.27,8,8,28.0,0,0
1,5.0,4.5,6,7.91,8,7,22.5,0,1
1,5.25,5.0,15,16.58,10,8,26.25,0,0
1,5.75,3.5,11,13.91,10,5,20.125,0,0
0,4.0,3.3333333333333335,14,9.62,5,8,13.333333333333334,0,1
1,4.25,4.166666666666667,6,7.870000000000001,9,9,17.708333333333336,0,0
1,6.75,6.666666666666667,13,11.52,10,8,45.0,0,0
1,5.0,6.0,20,8.41,9,10,30.0,0,0
1,8.5,3.5,12,15.370000000000001,10,3,29.75,0,1
1,2.5,4.333333333333333,12,13.689999999999998,3,10,10.833333333333332,0,1
0,5.5,7.166666666666667,7,14.280000000000001,8,10,39.41666666666667,0,1
1,7.25,5.333333333333333,15,16.439999999999998,10,10,38.666666666666664,0,1
0,3.5,4.333333333333333,13,12.18,7,9,15.166666666666666,0,1
1,4.0,4.5,15,7.83,8,8,18.0,0,1
1,6.5,3.6666666666666665,16,4.41,8,7,23.833333333333332,0,1
0,5.0,5.833333333333333,11,10.17,10,10,29.166666666666664,0,1
1,3.75,3.8333333333333335,8,9.99,7,8,14.375,0,1
0,4.75,5.166666666666667,15,6.84,6,9,24.541666666666668,0,1
1,5.5,6.5,9,15.27,8,10,35.75,0,1
1,3.5,4.333333333333333,8,14.59,6,7,15.166666666666666,0,1
1,6.25,5.666666666666667,15,14.05,9,10,35.41666666666667,0,0
1,6.5,5.833333333333333,13,10.18,9,10,37.916666666666664,0,1
1,8.75,5.0,14,12.2,10,9,43.75,0,0
0,7.75,6.0,14,8.62,10,8,46.5,0,1
1,2.5,5.333333333333333,12,8.45,5,7,13.333333333333332,0,1
0,5.25,3.5,8,4.390000000000001,7,5,18.375,0,1
0,3.75,5.0,6,7.780000000000001,4,10,18.75,0,1
0,5.75,4.0,15,13.21,9,8,23.0,0,1
1,5.25,6.166666666666667,14,15.93,10,7,32.375,0,1
1,5.5,4.833333333333333,16,8.969999999999999,10,8,26.583333333333332,0,1
1,3.25,4.333333333333333,8,11.93,6,7,14.083333333333332,0,1
0,5.5,3.3333333333333335,6,8.2,7,6,18.333333333333336,0,1
1,5.0,5.0,10,1.5499999999999998,7,9,25.0,0,1
1,3.75,3.1666666666666665,7,9.01,7,7,11.875,0,1
1,4.75,5.0,6,11.3,9,9,23.75,0,1
1,6.75,3.3333333333333335,20,17.57,10,6,22.5,0,0
1,5.5,5.0,8,15.559999999999999,9,6,27.5,0,0
1,4.0,2.6666666666666665,6,14.08,8,9,10.666666666666666,0,0
1,5.5,3.6666666666666665,16,5.64,9,8,20.166666666666664,0,0
1,8.5,5.333333333333333,19,9.969999999999999,10,9,45.33333333333333,0,0
1,4.0,4.666666666666667,9,10.91,10,8,18.666666666666668,0,0
0,5.5,3.0,8,9.83,10,4,16.5,0,1
0,4.25,5.166666666666667,11,15.85,9,8,21.958333333333336,0,0
1,5.25,4.0,7,11.59,7,10,21.0,0,0
1,6.5,5.666666666666667,18,11.54,9,10,36.833333333333336,0,1
1,4.5,4.666666666666667,17,6.96,7,6,21.0,0,1
1,7.25,3.5,6,6.09,10,4,25.375,0,1
1,5.0,4.0,11,13.29,7,9,20.0,0,1
1,4.0,3.8333333333333335,17,12.52,7,10,15.333333333333334,0,0
0,4.25,3.3333333333333335,5,7.08,8,6,14.166666666666668,0,1
1,6.75,5.166666666666667,1,18.21,10,10,34.875,0,0
1,7.0,5.666666666666667,6,14.36,10,10,39.66666666666667,0,0
0,5.0,6.0,11,12.54,9,9,30.0,0,0
0,6.0,3.3333333333333335,11,14.36,10,7,20.0,0,0
1,8.0,5.833333333333333,11,15.17,9,10,46.666666666666664,0,0
0,5.75,2.8333333333333335,8,14.149999999999999,9,3,16.291666666666668,0,1
1,7.0,4.666666666666667,15,9.05,10,9,32.66666666666667,0,1
1,6.0,4.0,6,10.41,10,7,24.0,0,1
1,1.5,3.8333333333333335,10,10.1,2,7,5.75,0,1
1,2.75,4.666666666666667,9,10.89,5,9,12.833333333333334,0,0
0,5.25,4.333333333333333,12,13.870000000000001,9,9,22.75,0,0
1,6.5,5.333333333333333,12,18.23,9,9,34.666666666666664,0,0
0,6.75,5.5,14,7.66,9,9,37.125,0,0
0,3.5,3.1666666666666665,15,11.05,9,6,11.083333333333332,0,0
1,7.75,5.833333333333333,19,13.11,10,8,45.20833333333333,0,1
1,3.0,3.3333333333333335,12,8.809999999999999,5,5,10.0,0,1
1,5.5,6.166666666666667,6,9.18,10,8,33.91666666666667,0,1
1,6.75,3.0,8,9.19,10,6,20.25,0,0
0,4.25,4.0,9,10.83,9,4,17.0,0,1
1,6.0,4.666666666666667,7,8.63,10,7,28.0,0,0
1,5.75,3.5,16,11.1,8,7,20.125,0,1
1,7.0,5.333333333333333,14,5.129999999999999,10,10,37.33333333333333,0,1
0,5.25,5.666666666666667,15,16.23,8,10,29.75,0,0
1,5.0,5.166666666666667,4,3.41,9,10,25.833333333333336,0,1
1,7.25,5.5,12,9.62,9,10,39.875,0,1
1,6.75,4.5,11,11.82,10,10,30.375,0,1
1,6.0,4.333333333333333,18,19.42,8,9,26.0,0,0
1,6.75,4.333333333333333,9,14.6,9,9,29.249999999999996,0,0
1,7.0,5.833333333333333,7,13.52,10,8,40.83333333333333,0,1
1,5.25,6.5,13,7.85,10,10,34.125,0,1
1,4.25,4.833333333333333,7,4.719999999999999,8,7,20.541666666666664,0,1
1,5.25,5.666666666666667,12,8.84,7,9,29.75,0,1
1,5.5,4.666666666666667,15,10.35,10,7,25.666666666666668,0,1
1,7.5,5.5,8,7.27,10,10,41.25,0,0
1,3.0,6.833333333333333,18,13.560000000000002,7,10,20.5,0,1
1,6.0,6.0,9,17.2,10,9,36.0,0,1
1,3.5,4.333333333333333,13,10.1,6,9,15.166666666666666,0,1
1,6.5,3.6666666666666665,13,18.61,9,4,23.833333333333332,0,0
0,7.25,5.166666666666667,13,10.34,9,9,37.458333333333336,0,1
0,5.25,3.5,12,17.81,9,4,18.375,0,0
1,5.25,5.666666666666667,14,12.07,6,9,29.75,0,1
1,6.75,3.6666666666666665,11,18.65,10,6,24.75,0,0
1,5.0,5.5,17,11.65,10,9,27.5,0,1
1,6.0,5.666666666666667,9,8.05,9,6,34.0,0,0
1,6.75,6.833333333333333,9,11.65,10,10,46.125,0,0
1,8.0,6.166666666666667,3,13.5,9,10,49.333333333333336,0,0
1,4.75,5.166666666666667,7,19.060000000000002,8,6,24.541666666666668,0,0
1,6.75,4.833333333333333,8,6.76,10,5,32.625,0,1
1,6.5,4.166666666666667,13,11.8,9,9,27.083333333333336,0,0
0,8.75,4.333333333333333,12,10.79,10,8,37.916666666666664,0,1
1,4.5,5.0,4,8.309999999999999,8,7,22.5,0,1
0,5.75,3.5,18,13.71,10,8,20.125,0,1
1,6.5,6.666666666666667,10,11.42,9,10,43.333333333333336,0,1
1,6.5,4.5,13,14.18,10,6,29.25,0,1
1,3.5,3.1666666666666665,10,9.64,6,5,11.083333333333332,0,1
0,7.5,4.666666666666667,8,15.5,10,9,35.0,0,1
1,6.25,4.5,7,10.98,9,8,28.125,0,1
1,4.0,4.0,11,13.379999999999999,7,6,16.0,0,1
0,5.5,3.8333333333333335,13,11.71,7,9,21.083333333333336,0,1
1,7.25,3.6666666666666665,20,9.6,10,9,26.583333333333332,0,1
1,5.25,3.3333333333333335,10,11.55,9,8,17.5,0,1
1,6.0,5.666666666666667,9,14.259999999999998,9,7,34.0,0,1
1,6.0,4.5,11,6.92,9,6,27.0,0,0
1,6.25,2.6666666666666665,9,12.8,10,9,16.666666666666664,0,1
0,3.25,4.5,10,11.65,7,8,14.625,0,1
1,6.5,4.0,12,5.359999999999999,9,7,26.0,0,1
0,5.25,5.166666666666667,11,9.89,10,10,27.125,0,0
1,6.5,3.3333333333333335,15,16.86,10,7,21.666666666666668,0,1
1,2.75,4.333333333333333,5,10.46,6,9,11.916666666666666,0,1
1,3.5,4.666666666666667,14,17.4,9,10,16.333333333333336,0,0
1,5.75,3.0,1,14.26,9,8,17.25,0,0
1,7.0,3.8333333333333335,11,12.780000000000001,8,7,26.833333333333336,0,1
1,4.25,5.166666666666667,6,8.55,9,10,21.958333333333336,0,1
1,5.25,4.666666666666667,12,7.93,8,9,24.5,0,1
1,5.5,6.0,11,5.02,8,9,33.0,0,1
1,7.5,3.3333333333333335,18,6.379999999999999,10,5,25.0,0,1
0,5.25,2.6666666666666665,10,9.56,9,5,14.0,0,1
0,6.75,3.5,8,15.46,10,6,23.625,0,1
1,5.25,4.833333333333333,10,12.41,7,8,25.375,0,1
0,4.0,4.5,7,7.83,5,9,18.0,0,1
0,6.75,5.333333333333333,15,10.41,10,6,36.0,0,1
1,5.75,7.0,3,14.74,10,10,40.25,0,1
1,3.5,5.166666666666667,10,3.0999999999999996,5,8,18.083333333333336,0,1
1,5.0,2.8333333333333335,10,7.18,8,5,14.166666666666668,0,1
1,4.75,4.0,13,14.34,8,6,19.0,0,0
1,7.25,3.8333333333333335,2,9.059999999999999,10,9,27.791666666666668,0,0
0,4.25,2.3333333333333335,8,6.92,7,4,9.916666666666668,0,1
0,3.5,4.833333333333333,16,5.42,8,8,16.916666666666664,0,1
1,4.0,6.666666666666667,8,12.01,7,10,26.666666666666668,0,0
1,3.75,4.833333333333333,9,10.530000000000001,9,7,18.125,0,0
0,3.5,4.0,4,8.92,10,9,14.0,0,1
1,3.5,4.333333333333333,7,8.72,7,9,15.166666666666666,0,1
1,5.75,6.666666666666667,11,5.780000000000001,10,9,38.333333333333336,0,1
0,5.0,5.166666666666667,19,12.85,9,9,25.833333333333336,0,0
1,5.5,5.5,16,5.84,9,9,30.25,0,1
1,7.75,5.166666666666667,12,8.3,10,9,40.04166666666667,0,0
1,6.5,5.0,5,13.99,10,6,32.5,0,0
0,3.75,5.333333333333333,16,6.5600000000000005,7,10,20.0,0,1
0,4.0,4.166666666666667,8,9.58,8,10,16.666666666666668,0,1
1,3.5,3.3333333333333335,15,8.32,7,5,11.666666666666668,0,1
1,6.0,5.333333333333333,10,14.439999999999998,10,9,32.0,0,1
1,6.0,5.5,15,8.31,10,10,33.0,0,1
1,4.25,5.5,12,12.73,9,9,23.375,0,1
1,6.25,5.5,9,10.719999999999999,10,7,34.375,0,1
1,5.5,4.666666666666667,14,15.41,10,10,25.666666666666668,0,0
1,3.75,6.333333333333333,10,12.51,5,9,23.75,0,1
1,4.75,4.333333333333333,20,7.48,8,7,20.583333333333332,0,1
1,5.0,3.8333333333333335,16,15.36,7,4,19.166666666666668,0,1
1,7.0,4.666666666666667,13,17.8,10,9,32.66666666666667,0,0
0,6.0,4.666666666666667,13,6.550000000000001,10,7,28.0,0,1
1,4.5,5.166666666666667,7,8.24,8,8,23.25,0,1
1,4.75,6.5,12,6.620000000000001,7,10,30.875,0,1
1,6.25,5.5,6,4.550000000000001,9,8,34.375,0,1
1,3.75,4.666666666666667,4,8.96,6,8,17.5,0,1
1,5.75,6.5,12,9.98,9,10,37.375,0,1
0,6.25,5.666666666666667,7,8.219999999999999,10,10,35.41666666666667,0,1
1,4.75,5.833333333333333,4,6.19,6,10,27.708333333333332,0,1
1,5.25,5.166666666666667,14,14.370000000000001,8,10,27.125,0,1
0,4.5,2.6666666666666665,17,12.82,6,7,12.0,0,1
0,7.25,5.166666666666667,16,5.84,10,7,37.458333333333336,0,1
0,4.5,5.5,15,12.06,8,10,24.75,0,0
1,5.25,5.333333333333333,14,11.92,10,10,28.0,0,0
1,4.5,5.166666666666667,12,12.350000000000001,10,8,23.25,0,1
1,4.0,6.666666666666667,14,10.28,8,9,26.666666666666668,0,1
1,5.0,4.666666666666667,18,8.1,8,6,23.333333333333336,0,1
1,6.25,3.8333333333333335,17,13.41,9,4,23.958333333333336,0,1
0,4.25,5.166666666666667,10,7.17,6,10,21.958333333333336,0,1
0,8.75,5.333333333333333,16,9.74,10,9,46.666666666666664,0,0
0,7.5,5.5,8,8.09,10,9,41.25,0,1
1,4.5,3.5,15,14.06,9,4,15.75,0,0
1,3.5,5.5,6,5.56,4,6,19.25,0,1
1,7.25,4.833333333333333,8,13.56,10,10,35.041666666666664,0,0
1,6.5,4.5,9,14.02,8,6,29.25,0,1
1,6.5,6.333333333333333,2,13.32,10,10,41.166666666666664,0,1
1,5.5,4.5,9,11.08,9,7,24.75,0,1
1,7.0,3.5,8,16.52,10,4,24.5,0,0
0,4.0,5.0,11,11.35,6,7,20.0,0,1
1,5.25,3.8333333333333335,17,9.51,10,8,20.125,0,1
1,6.75,4.666666666666667,14,6.75,9,9,31.500000000000004,0,1
0,4.5,4.333333333333333,9,12.969999999999999,9,9,19.5,0,0
1,7.75,3.5,14,10.35,10,9,27.125,0,0
1,6.0,4.333333333333333,12,12.219999999999999,10,8,26.0,0,1
1,5.0,5.0,13,7.030000000000001,9,9,25.0,0,1
1,7.0,3.5,13,11.2,9,10,24.5,0,0
1,5.75,4.666666666666667,17,14.1,7,3,26.833333333333336,0,0
1,7.5,4.833333333333333,16,8.75,10,8,36.25,0,0
1,5.25,5.333333333333333,9,10.28,7,7,28.0,0,0
0,5.75,3.5,7,8.65,9,9,20.125,0,1
1,6.0,4.0,11,13.21,10,8,24.0,0,0
1,4.25,4.166666666666667,6,7.43,5,5,17.708333333333336,0,1
0,5.5,4.333333333333333,6,11.17,10,6,23.833333333333332,0,0
1,6.75,3.6666666666666665,12,15.77,10,9,24.75,0,0
1,5.75,3.6666666666666665,14,15.35,10,4,21.083333333333332,0,0
1,6.75,4.833333333333333,6,12.57,10,7,32.625,0,0
1,4.5,5.5,8,5.960000000000001,7,8,24.75,0,1
0,7.0,6.5,12,10.120000000000001,10,7,45.5,0,1
0,5.0,3.6666666666666665,19,13.65,8,3,18.333333333333332,0,0
1,5.25,5.5,7,11.13,8,8,28.875,0,1
1,5.0,4.666666666666667,15,6.26,9,10,23.333333333333336,0,1
1,5.5,5.166666666666667,15,10.969999999999999,8,7,28.416666666666668,0,1
1,7.75,4.166666666666667,14,12.29,10,7,32.29166666666667,0,1
0,4.75,2.1666666666666665,12,10.53,6,5,10.291666666666666,0,0
1,5.25,6.166666666666667,14,12.6,8,9,32.375,0,0
1,4.75,6.833333333333333,11,10.27,6,10,32.45833333333333,0,1
1,6.25,4.166666666666667,12,14.45,9,6,26.041666666666668,0,1
0,4.0,4.833333333333333,15,7.359999999999999,10,10,19.333333333333332,0,1
1,7.0,5.5,7,7.289999999999999,10,10,38.5,0,1
1,7.75,6.166666666666667,11,6.02,10,9,47.79166666666667,0,1
1,5.75,4.0,15,12.469999999999999,9,6,23.0,0,1
1,6.0,4.166666666666667,4,13.17,9,9,25.0,0,1
0,5.25,5.5,9,8.49,7,8,28.875,0,1
1,6.25,4.5,6,13.96,9,9,28.125,0,1
1,5.75,4.666666666666667,9,17.61,10,9,26.833333333333336,0,1
0,6.5,4.666666666666667,7,12.14,9,10,30.333333333333336,0,0
1,4.75,4.666666666666667,10,7.28,10,9,22.166666666666668,0,0
1,6.5,4.166666666666667,9,11.96,10,5,27.083333333333336,0,0
1,6.0,4.666666666666667,15,6.55,10,7,28.0,0,1
1,4.75,3.8333333333333335,6,10.64,9,5,18.208333333333336,0,1
1,7.5,5.333333333333333,12,15.29,10,8,40.0,0,0
1,4.75,6.333333333333333,7,16.94,6,10,30.083333333333332,0,0
1,5.25,5.0,9,6.57,10,9,26.25,0,1
1,6.75,2.6666666666666665,6,12.45,9,6,18.0,0,1
1,6.25,5.0,5,4.9,10,7,31.25,0,1
0,4.75,6.0,3,13.9,8,8,28.5,0,0
1,4.0,6.0,11,13.120000000000001,8,10,24.0,0,1
1,2.5,5.333333333333333,11,10.94,5,9,13.333333333333332,0,1
1,5.25,5.333333333333333,6,11.95,9,9,28.0,0,1
0,3.75,4.166666666666667,17,9.07,7,4,15.625000000000002,0,1
0,2.75,4.166666666666667,3,7.66,5,8,11.458333333333334,0,1
0,6.5,4.0,9,11.24,10,9,26.0,0,1
0,8.25,6.833333333333333,13,16.45,10,10,56.375,0,1
1,5.5,4.833333333333333,13,6.16,9,9,26.583333333333332,0,1
0,5.0,4.0,10,13.58,9,6,20.0,0,1
0,7.0,5.666666666666667,15,6.379999999999999,9,9,39.66666666666667,0,1
1,5.5,4.666666666666667,13,15.27,9,8,25.666666666666668,0,0
0,7.0,6.166666666666667,19,10.559999999999999,9,9,43.16666666666667,0,0
1,6.0,3.5,12,11.83,9,4,21.0,0,0
1,4.5,6.0,5,16.2,6,9,27.0,0,0
1,8.75,5.333333333333333,17,14.45,10,9,46.666666666666664,0,0
1,4.5,3.1666666666666665,14,11.52,7,6,14.25,0,1
1,5.5,4.666666666666667,12,11.21,8,10,25.666666666666668,0,1
0,5.75,4.0,16,16.490000000000002,9,9,23.0,0,0
1,5.25,3.1666666666666665,16,6.73,9,5,16.625,0,1
1,3.25,5.5,16,14.41,6,9,17.875,0,1
0,4.75,3.3333333333333335,8,15.41,6,7,15.833333333333334,0,0
1,4.5,5.0,3,5.76,8,9,22.5,0,1
1,5.0,4.833333333333333,15,3.09,8,7,24.166666666666664,0,1
0,4.0,5.5,15,9.219999999999999,7,9,22.0,0,1
1,8.0,3.8333333333333335,10,5.82,10,7,30.666666666666668,0,1
0,5.25,3.8333333333333335,13,8.94,8,8,20.125,0,1
0,6.25,5.666666666666667,9,12.95,9,9,35.41666666666667,0,1
1,5.25,4.666666666666667,8,10.870000000000001,7,8,24.5,0,1
0,8.0,5.0,17,9.83,9,8,40.0,0,1
1,5.75,6.0,7,9.31,10,9,34.5,0,1
1,5.75,7.0,2,12.21,7,10,40.25,0,0
1,8.75,3.8333333333333335,13,7.09,10,6,33.54166666666667,0,1
1,6.5,5.166666666666667,14,16.509999999999998,9,10,33.583333333333336,0,0
0,5.25,5.666666666666667,15,9.17,8,8,29.75,0,1
0,4.0,4.0,16,9.0,6,4,16.0,0,0
1,6.0,3.6666666666666665,7,14.84,10,4,22.0,0,0
1,4.25,4.0,19,10.52,7,8,17.0,0,0
0,7.0,5.166666666666667,12,14.17,10,10,36.16666666666667,0,0
0,7.5,4.0,14,13.47,8,5,30.0,0,1
1,4.25,3.0,13,4.73,7,7,12.75,0,1
1,5.0,4.833333333333333,14,18.22,10,6,24.166666666666664,0,0
0,4.25,4.666666666666667,4,9.2,7,10,19.833333333333336,0,1
0,5.0,5.5,12,8.309999999999999,10,9,27.5,0,1
1,6.0,5.833333333333333,16,9.34,10,10,35.0,0,0
1,2.5,4.333333333333333,16,11.27,6,6,10.833333333333332,0,1
0,3.25,3.8333333333333335,15,12.1,5,8,12.458333333333334,0,1
1,8.0,5.666666666666667,8,18.28,9,9,45.333333333333336,0,0
1,7.25,3.8333333333333335,17,13.7,10,6,27.791666666666668,0,0
1,3.5,6.666666666666667,16,16.4,6,10,23.333333333333336,0,0
1,5.0,6.333333333333333,15,6.96,9,8,31.666666666666664,0,0
1,3.5,5.666666666666667,12,7.98,9,10,19.833333333333336,0,1
1,5.0,3.8333333333333335,7,9.469999999999999,10,7,19.166666666666668,0,0
0,7.0,4.833333333333333,6,4.84,10,9,33.83333333333333,0,1
1,3.5,5.166666666666667,11,14.3,7,10,18.083333333333336,0,1
1,8.0,5.166666666666667,6,13.67,10,7,41.333333333333336,0,0
1,5.0,5.0,7,18.73,8,9,25.0,0,0
0,6.25,3.1666666666666665,9,10.49,8,9,19.791666666666664,0,1
1,6.5,4.833333333333333,11,18.130000000000003,9,9,31.416666666666664,0,1
1,4.25,4.166666666666667,13,8.27,8,9,17.708333333333336,0,1
0,5.25,3.5,7,14.27,10,8,18.375,0,1
1,1.25,4.5,6,13.45,2,7,5.625,0,1
1,4.5,4.166666666666667,19,11.0,10,5,18.75,0,0
1,5.5,5.333333333333333,6,10.9,10,7,29.333333333333332,0,0
1,3.0,3.6666666666666665,13,10.620000000000001,7,9,11.0,0,1
1,5.5,4.833333333333333,13,5.719999999999999,9,10,26.583333333333332,0,1
0,4.0,5.166666666666667,11,15.399999999999999,7,10,20.666666666666668,0,1
1,9.0,5.166666666666667,13,10.45,10,7,46.5,0,1
1,6.75,4.166666666666667,8,20.0,10,7,28.125000000000004,0,0
1,6.5,5.0,11,9.12,8,9,32.5,0,1
0,4.25,4.166666666666667,13,17.92,8,5,17.708333333333336,0,0
1,4.0,6.166666666666667,9,16.0,10,10,24.666666666666668,0,0
0,5.0,5.333333333333333,13,10.02,9,9,26.666666666666664,0,1
1,4.75,3.3333333333333335,14,10.6,10,8,15.833333333333334,0,0
1,6.75,6.0,9,14.39,9,8,40.5,0,1
1,5.5,4.666666666666667,8,17.14,9,8,25.666666666666668,0,0
1,5.75,6.166666666666667,11,9.76,8,10,35.458333333333336,0,0
1,3.25,2.1666666666666665,14,9.690000000000001,5,5,7.041666666666666,0,0
1,6.25,5.0,7,7.949999999999999,9,9,31.25,0,1
0,5.75,5.5,6,6.65,10,10,31.625,0,1
0,6.25,5.166666666666667,7,6.62,10,7,32.29166666666667,0,1
0,7.5,5.833333333333333,15,11.69,10,9,43.75,0,1
0,4.75,4.0,15,8.559999999999999,8,6,19.0,0,1
1,3.0,5.833333333333333,15,14.189999999999998,9,10,17.5,0,1
1,7.5,3.1666666666666665,7,10.129999999999999,10,6,23.75,0,0
1,6.25,4.5,10,9.219999999999999,9,6,28.125,0,0
0,6.0,5.833333333333333,2,17.380000000000003,9,8,35.0,0,0
1,6.25,3.6666666666666665,13,13.43,10,7,22.916666666666664,0,0
1,5.25,3.6666666666666665,13,9.620000000000001,7,8,19.25,0,0
1,4.0,4.166666666666667,13,16.75,5,8,16.666666666666668,0,0
1,7.5,4.666666666666667,9,11.370000000000001,10,7,35.0,0,1
0,4.25,6.833333333333333,15,6.800000000000001,6,9,29.041666666666664,0,1
0,5.75,2.5,11,7.43,7,4,14.375,0,1
1,7.25,5.166666666666667,12,8.14,10,8,37.458333333333336,0,1
1,4.75,4.0,7,7.059999999999999,10,9,19.0,0,1
1,6.5,4.666666666666667,16,9.059999999999999,9,7,30.333333333333336,0,1
0,5.75,4.166666666666667,15,16.23,10,8,23.958333333333336,0,0
1,6.75,6.5,9,13.93,8,10,43.875,0,1
1,6.5,4.0,12,4.75,10,9,26.0,0,1
1,4.75,7.333333333333333,7,12.83,8,10,34.83333333333333,0,0
1,6.75,5.5,6,6.449999999999999,10,10,37.125,0,1
0,3.25,4.166666666666667,13,11.86,4,9,13.541666666666668,0,0
1,4.25,4.0,13,8.77,10,9,17.0,0,1
0,3.5,3.5,12,11.82,5,5,12.25,0,1
1,3.5,7.0,11,10.83,9,10,24.5,0,0
1,4.0,5.0,10,9.1,7,10,20.0,0,1
1,3.5,4.5,12,16.6,8,10,15.75,0,0
0,4.5,5.0,7,8.629999999999999,7,9,22.5,0,1
1,5.25,4.5,9,9.49,10,8,23.625,0,1
1,2.0,4.333333333333333,7,15.870000000000001,3,9,8.666666666666666,0,1
1,6.25,3.6666666666666665,4,6.98,10,10,22.916666666666664,0,1
1,3.5,3.3333333333333335,7,12.77,7,6,11.666666666666668,0,1
1,5.25,4.5,8,14.63,10,10,23.625,0,0
1,6.0,4.666666666666667,7,13.18,9,10,28.0,0,1
1,9.0,3.1666666666666665,10,5.719999999999999,10,4,28.5,0,1
0,4.0,3.5,10,7.52,9,1,14.0,0,1
1,5.5,3.1666666666666665,11,12.16,8,8,17.416666666666664,0,1
1,4.25,3.6666666666666665,15,13.18,8,10,15.583333333333332,0,1
1,6.25,3.3333333333333335,6,11.82,8,10,20.833333333333336,0,1
1,3.25,3.6666666666666665,15,11.48,6,4,11.916666666666666,0,0
1,6.0,4.666666666666667,13,14.45,8,8,28.0,0,1
1,6.5,5.5,11,10.95,10,9,35.75,0,1
1,6.25,4.0,11,7.33,10,5,25.0,0,1
1,6.0,4.833333333333333,16,12.85,10,8,29.0,0,1
1,3.75,4.5,12,12.59,10,10,16.875,0,0
1,5.25,3.8333333333333335,10,7.0,9,10,20.125,0,1
1,6.5,3.3333333333333335,15,3.05,9,5,21.666666666666668,0,1
0,7.0,6.0,14,5.32,9,8,42.0,0,1
0,3.75,6.0,7,14.83,5,10,22.5,0,0
1,5.25,5.0,9,9.93,8,10,26.25,0,1
1,6.5,3.8333333333333335,10,9.8,10,6,24.916666666666668,0,0
1,4.75,4.0,7,7.719999999999999,10,9,19.0,0,1
1,3.5,5.333333333333333,19,9.8,6,7,18.666666666666664,0,1
1,6.0,5.5,17,7.370000000000001,8,10,33.0,0,1
1,3.75,4.833333333333333,21,13.48,8,7,18.125,0,0
0,4.75,4.333333333333333,10,10.8,9,10,20.583333333333332,0,1
1,5.0,3.8333333333333335,6,6.640000000000001,9,10,19.166666666666668,0,1
1,5.5,5.0,8,12.9,8,6,27.5,0,1
1,7.5,6.0,15,8.14,10,10,45.0,0,1
0,6.5,6.0,19,13.95,9,9,39.0,0,1
1,6.5,5.0,7,6.379999999999999,9,9,32.5,0,1
1,6.75,4.5,7,6.42,10,8,30.375,0,0
1,4.5,4.333333333333333,16,9.97,10,8,19.5,0,0
1,6.75,5.0,14,9.45,10,9,33.75,0,1
1,5.5,5.333333333333333,7,10.29,6,9,29.333333333333332,0,0
1,5.5,7.5,8,18.29,9,10,41.25,0,0
1,7.0,5.333333333333333,16,8.030000000000001,9,9,37.33333333333333,0,1
1,8.0,4.5,13,16.0,10,10,36.0,0,0
1,6.25,4.333333333333333,18,8.58,8,7,27.083333333333332,0,0
1,7.5,4.5,7,17.18,9,8,33.75,0,0
1,5.5,5.333333333333333,15,14.690000000000001,8,10,29.333333333333332,0,1
0,4.25,5.5,5,10.34,8,7,23.375,0,1
1,5.75,2.5,11,13.52,8,4,14.375,0,0
1,5.5,5.0,10,6.859999999999999,10,9,27.5,0,1
1,4.5,4.333333333333333,10,13.49,7,8,19.5,0,1
0,3.75,5.833333333333333,7,8.54,10,10,21.875,0,1
